"comid","site_no","huc12","dec_long_va","dec_lat_va","decade","dni_ann","dni_jan","dni_feb","dni_mar","dni_apr","dni_may","dni_jun","dni_jul","dni_aug","dni_sep","dni_oct","dni_nov","dni_dec"
"26823380","02369000","031401030705",-86.570786,30.69741268,1990,4.4921977169,4.1262688172,4.7685178571,5.2376048387,5.3736111111,5.2069435484,4.5430277778,3.9129086021,3.9123575269,3.9884416667,4.5318548387,4.544175,3.8029005376
"26823380","02369000","031401030705",-86.570786,30.69741268,2000,4.4921977169,4.1262688172,4.7685178571,5.2376048387,5.3736111111,5.2069435484,4.5430277778,3.9129086021,3.9123575269,3.9884416667,4.5318548387,4.544175,3.8029005376
"27135161","02343200","031300031503",-84.8032561,31.9343259,1950,4.5957408676,4.2291397849,4.8279077381,5.0497526882,5.3672777778,5.3604569892,4.7525027778,4.4939569892,4.3205241935,4.140525,4.4041827957,4.4514222222,3.7843145161
"27135161","02343200","031300031503",-84.8032561,31.9343259,1960,4.5957408676,4.2291397849,4.8279077381,5.0497526882,5.3672777778,5.3604569892,4.7525027778,4.4939569892,4.3205241935,4.140525,4.4041827957,4.4514222222,3.7843145161
"27135161","02343200","031300031503",-84.8032561,31.9343259,1970,4.5957408676,4.2291397849,4.8279077381,5.0497526882,5.3672777778,5.3604569892,4.7525027778,4.4939569892,4.3205241935,4.140525,4.4041827957,4.4514222222,3.7843145161
"27135161","02343200","031300031503",-84.8032561,31.9343259,1980,4.5957408676,4.2291397849,4.8279077381,5.0497526882,5.3672777778,5.3604569892,4.7525027778,4.4939569892,4.3205241935,4.140525,4.4041827957,4.4514222222,3.7843145161
"27135161","02343200","031300031503",-84.8032561,31.9343259,1990,4.5957408676,4.2291397849,4.8279077381,5.0497526882,5.3672777778,5.3604569892,4.7525027778,4.4939569892,4.3205241935,4.140525,4.4041827957,4.4514222222,3.7843145161
"27135161","02343200","031300031503",-84.8032561,31.9343259,2000,4.5957408676,4.2291397849,4.8279077381,5.0497526882,5.3672777778,5.3604569892,4.7525027778,4.4939569892,4.3205241935,4.140525,4.4041827957,4.4514222222,3.7843145161
"2952892","02327500","031200020602",-84.0454502,30.87574687,1950,4.6334474886,4.3198494624,4.8602261905,5.170577957,5.4832166667,5.4979032258,4.6215444444,4.5594569892,4.3583978495,4.0762666667,4.4142446237,4.4162138889,3.8474650538
"2952892","02327500","031200020602",-84.0454502,30.87574687,1960,4.6334474886,4.3198494624,4.8602261905,5.170577957,5.4832166667,5.4979032258,4.6215444444,4.5594569892,4.3583978495,4.0762666667,4.4142446237,4.4162138889,3.8474650538
"2952892","02327500","031200020602",-84.0454502,30.87574687,1970,4.6334474886,4.3198494624,4.8602261905,5.170577957,5.4832166667,5.4979032258,4.6215444444,4.5594569892,4.3583978495,4.0762666667,4.4142446237,4.4162138889,3.8474650538
"2952892","02327500","031200020602",-84.0454502,30.87574687,1980,4.6334474886,4.3198494624,4.8602261905,5.170577957,5.4832166667,5.4979032258,4.6215444444,4.5594569892,4.3583978495,4.0762666667,4.4142446237,4.4162138889,3.8474650538
"2952892","02327500","031200020602",-84.0454502,30.87574687,1990,4.6334474886,4.3198494624,4.8602261905,5.170577957,5.4832166667,5.4979032258,4.6215444444,4.5594569892,4.3583978495,4.0762666667,4.4142446237,4.4162138889,3.8474650538
"2952892","02327500","031200020602",-84.0454502,30.87574687,2000,4.6334474886,4.3198494624,4.8602261905,5.170577957,5.4832166667,5.4979032258,4.6215444444,4.5594569892,4.3583978495,4.0762666667,4.4142446237,4.4162138889,3.8474650538
"2953000","02328000","031200020703",-84.2626808,30.86519119,1950,4.6759,4.3176236559,4.8265535714,5.2142419355,5.5677777778,5.5766317204,4.7436083333,4.5900268817,4.4256048387,4.1436055556,4.4057284946,4.4495416667,3.8709166667
"2953000","02328000","031200020703",-84.2626808,30.86519119,1960,4.6759,4.3176236559,4.8265535714,5.2142419355,5.5677777778,5.5766317204,4.7436083333,4.5900268817,4.4256048387,4.1436055556,4.4057284946,4.4495416667,3.8709166667
"2953000","02328000","031200020703",-84.2626808,30.86519119,1970,4.6759,4.3176236559,4.8265535714,5.2142419355,5.5677777778,5.5766317204,4.7436083333,4.5900268817,4.4256048387,4.1436055556,4.4057284946,4.4495416667,3.8709166667
"2953000","02328000","031200020703",-84.2626808,30.86519119,1980,4.6759,4.3176236559,4.8265535714,5.2142419355,5.5677777778,5.5766317204,4.7436083333,4.5900268817,4.4256048387,4.1436055556,4.4057284946,4.4495416667,3.8709166667
"2953000","02328000","031200020703",-84.2626808,30.86519119,1990,4.6759,4.3176236559,4.8265535714,5.2142419355,5.5677777778,5.5766317204,4.7436083333,4.5900268817,4.4256048387,4.1436055556,4.4057284946,4.4495416667,3.8709166667
"2953000","02328000","031200020703",-84.2626808,30.86519119,2000,4.6759,4.3176236559,4.8265535714,5.2142419355,5.5677777778,5.5766317204,4.7436083333,4.5900268817,4.4256048387,4.1436055556,4.4057284946,4.4495416667,3.8709166667
"3121538","08111500","120701040102",-96.1877387,30.12910626,1950,4.4065657534,3.665061828,3.6913333333,3.9851129032,4.4657277778,4.6402043011,5.2243694444,5.3756209677,5.1889758065,4.6285805556,4.5313817204,3.7864694444,3.6421827957
"3121538","08111500","120701040102",-96.1877387,30.12910626,1960,4.4065657534,3.665061828,3.6913333333,3.9851129032,4.4657277778,4.6402043011,5.2243694444,5.3756209677,5.1889758065,4.6285805556,4.5313817204,3.7864694444,3.6421827957
"3121538","08111500","120701040102",-96.1877387,30.12910626,1970,4.4065657534,3.665061828,3.6913333333,3.9851129032,4.4657277778,4.6402043011,5.2243694444,5.3756209677,5.1889758065,4.6285805556,4.5313817204,3.7864694444,3.6421827957
"3121538","08111500","120701040102",-96.1877387,30.12910626,1980,4.4065657534,3.665061828,3.6913333333,3.9851129032,4.4657277778,4.6402043011,5.2243694444,5.3756209677,5.1889758065,4.6285805556,4.5313817204,3.7864694444,3.6421827957
"3121538","08111500","120701040102",-96.1877387,30.12910626,1990,4.4065657534,3.665061828,3.6913333333,3.9851129032,4.4657277778,4.6402043011,5.2243694444,5.3756209677,5.1889758065,4.6285805556,4.5313817204,3.7864694444,3.6421827957
"3121538","08111500","120701040102",-96.1877387,30.12910626,2000,4.4065657534,3.665061828,3.6913333333,3.9851129032,4.4657277778,4.6402043011,5.2243694444,5.3756209677,5.1889758065,4.6285805556,4.5313817204,3.7864694444,3.6421827957
"3122466","08111700","120701040210",-96.2052402,29.88106145,1950,4.381539726,3.6396532258,3.691764881,3.9835456989,4.4135194444,4.5570887097,5.1184333333,5.2863387097,5.159516129,4.6837416667,4.4563709677,3.9464166667,3.5958494624
"3122466","08111700","120701040210",-96.2052402,29.88106145,1960,4.381539726,3.6396532258,3.691764881,3.9835456989,4.4135194444,4.5570887097,5.1184333333,5.2863387097,5.159516129,4.6837416667,4.4563709677,3.9464166667,3.5958494624
"3122466","08111700","120701040210",-96.2052402,29.88106145,1970,4.381539726,3.6396532258,3.691764881,3.9835456989,4.4135194444,4.5570887097,5.1184333333,5.2863387097,5.159516129,4.6837416667,4.4563709677,3.9464166667,3.5958494624
"3122466","08111700","120701040210",-96.2052402,29.88106145,1980,4.381539726,3.6396532258,3.691764881,3.9835456989,4.4135194444,4.5570887097,5.1184333333,5.2863387097,5.159516129,4.6837416667,4.4563709677,3.9464166667,3.5958494624
"3122466","08111700","120701040210",-96.2052402,29.88106145,1990,4.381539726,3.6396532258,3.691764881,3.9835456989,4.4135194444,4.5570887097,5.1184333333,5.2863387097,5.159516129,4.6837416667,4.4563709677,3.9464166667,3.5958494624
"3122466","08111700","120701040210",-96.2052402,29.88106145,2000,4.381539726,3.6396532258,3.691764881,3.9835456989,4.4135194444,4.5570887097,5.1184333333,5.2863387097,5.159516129,4.6837416667,4.4563709677,3.9464166667,3.5958494624
"3123676","08116400","120701040408",-95.7468942,29.51190593,1950,4.2809682648,3.5711424731,3.6016279762,3.9905268817,4.4354944444,4.7245,5.0283027778,4.9521021505,4.7070672043,4.5899083333,4.5189543011,3.82115,3.3893252688
"3123676","08116400","120701040408",-95.7468942,29.51190593,1960,4.2809682648,3.5711424731,3.6016279762,3.9905268817,4.4354944444,4.7245,5.0283027778,4.9521021505,4.7070672043,4.5899083333,4.5189543011,3.82115,3.3893252688
"3123676","08116400","120701040408",-95.7468942,29.51190593,1970,4.2809682648,3.5711424731,3.6016279762,3.9905268817,4.4354944444,4.7245,5.0283027778,4.9521021505,4.7070672043,4.5899083333,4.5189543011,3.82115,3.3893252688
"3123676","08116400","120701040408",-95.7468942,29.51190593,1980,4.2809682648,3.5711424731,3.6016279762,3.9905268817,4.4354944444,4.7245,5.0283027778,4.9521021505,4.7070672043,4.5899083333,4.5189543011,3.82115,3.3893252688
"3123676","08116400","120701040408",-95.7468942,29.51190593,1990,4.2809682648,3.5711424731,3.6016279762,3.9905268817,4.4354944444,4.7245,5.0283027778,4.9521021505,4.7070672043,4.5899083333,4.5189543011,3.82115,3.3893252688
"3123676","08116400","120701040408",-95.7468942,29.51190593,2000,4.2809682648,3.5711424731,3.6016279762,3.9905268817,4.4354944444,4.7245,5.0283027778,4.9521021505,4.7070672043,4.5899083333,4.5189543011,3.82115,3.3893252688
"3123784","08114000","120701040402",-95.7577275,29.5824589,1950,4.2809682648,3.5711424731,3.6016279762,3.9905268817,4.4354944444,4.7245,5.0283027778,4.9521021505,4.7070672043,4.5899083333,4.5189543011,3.82115,3.3893252688
"3123784","08114000","120701040402",-95.7577275,29.5824589,1960,4.2809682648,3.5711424731,3.6016279762,3.9905268817,4.4354944444,4.7245,5.0283027778,4.9521021505,4.7070672043,4.5899083333,4.5189543011,3.82115,3.3893252688
"3123784","08114000","120701040402",-95.7577275,29.5824589,1970,4.2809682648,3.5711424731,3.6016279762,3.9905268817,4.4354944444,4.7245,5.0283027778,4.9521021505,4.7070672043,4.5899083333,4.5189543011,3.82115,3.3893252688
"3123784","08114000","120701040402",-95.7577275,29.5824589,1980,4.2809682648,3.5711424731,3.6016279762,3.9905268817,4.4354944444,4.7245,5.0283027778,4.9521021505,4.7070672043,4.5899083333,4.5189543011,3.82115,3.3893252688
"3123784","08114000","120701040402",-95.7577275,29.5824589,1990,4.2809682648,3.5711424731,3.6016279762,3.9905268817,4.4354944444,4.7245,5.0283027778,4.9521021505,4.7070672043,4.5899083333,4.5189543011,3.82115,3.3893252688
"3123784","08114000","120701040402",-95.7577275,29.5824589,2000,4.2809682648,3.5711424731,3.6016279762,3.9905268817,4.4354944444,4.7245,5.0283027778,4.9521021505,4.7070672043,4.5899083333,4.5189543011,3.82115,3.3893252688
"3124582","08115000","120701040405",-95.8030067,29.47190769,1950,4.3146689498,3.5133978495,3.5495327381,3.9661263441,4.3993972222,4.7725134409,5.0045027778,5.0726048387,4.7873602151,4.6485694444,4.5392473118,3.9533472222,3.519483871
"3124582","08115000","120701040405",-95.8030067,29.47190769,1960,4.3146689498,3.5133978495,3.5495327381,3.9661263441,4.3993972222,4.7725134409,5.0045027778,5.0726048387,4.7873602151,4.6485694444,4.5392473118,3.9533472222,3.519483871
"3124582","08115000","120701040405",-95.8030067,29.47190769,1970,4.3146689498,3.5133978495,3.5495327381,3.9661263441,4.3993972222,4.7725134409,5.0045027778,5.0726048387,4.7873602151,4.6485694444,4.5392473118,3.9533472222,3.519483871
"3124582","08115000","120701040405",-95.8030067,29.47190769,1980,4.3146689498,3.5133978495,3.5495327381,3.9661263441,4.3993972222,4.7725134409,5.0045027778,5.0726048387,4.7873602151,4.6485694444,4.5392473118,3.9533472222,3.519483871
"3124582","08115000","120701040405",-95.8030067,29.47190769,1990,4.3146689498,3.5133978495,3.5495327381,3.9661263441,4.3993972222,4.7725134409,5.0045027778,5.0726048387,4.7873602151,4.6485694444,4.5392473118,3.9533472222,3.519483871
"3124582","08115000","120701040405",-95.8030067,29.47190769,2000,4.3146689498,3.5133978495,3.5495327381,3.9661263441,4.3993972222,4.7725134409,5.0045027778,5.0726048387,4.7873602151,4.6485694444,4.5392473118,3.9533472222,3.519483871
"3124640","08114500","120701040409",-95.5329996,29.45551617,1950,4.2598694064,3.4751129032,3.5683065476,3.9729193548,4.3755666667,4.7630537634,5.0121361111,4.8363091398,4.7963037634,4.6201888889,4.442188172,3.8043888889,3.4099623656
"3124640","08114500","120701040409",-95.5329996,29.45551617,1960,4.2598694064,3.4751129032,3.5683065476,3.9729193548,4.3755666667,4.7630537634,5.0121361111,4.8363091398,4.7963037634,4.6201888889,4.442188172,3.8043888889,3.4099623656
"3124640","08114500","120701040409",-95.5329996,29.45551617,1970,4.2598694064,3.4751129032,3.5683065476,3.9729193548,4.3755666667,4.7630537634,5.0121361111,4.8363091398,4.7963037634,4.6201888889,4.442188172,3.8043888889,3.4099623656
"3124640","08114500","120701040409",-95.5329996,29.45551617,1980,4.2598694064,3.4751129032,3.5683065476,3.9729193548,4.3755666667,4.7630537634,5.0121361111,4.8363091398,4.7963037634,4.6201888889,4.442188172,3.8043888889,3.4099623656
"3124640","08114500","120701040409",-95.5329996,29.45551617,1990,4.2598694064,3.4751129032,3.5683065476,3.9729193548,4.3755666667,4.7630537634,5.0121361111,4.8363091398,4.7963037634,4.6201888889,4.442188172,3.8043888889,3.4099623656
"3124640","08114500","120701040409",-95.5329996,29.45551617,2000,4.2598694064,3.4751129032,3.5683065476,3.9729193548,4.3755666667,4.7630537634,5.0121361111,4.8363091398,4.7963037634,4.6201888889,4.442188172,3.8043888889,3.4099623656
"3124642","08116650","120701040501",-95.5824448,29.3496858,1950,4.255216895,3.4610645161,3.5593184524,3.9809005376,4.3722722222,4.7137311828,4.9650194444,4.8108010753,4.7794112903,4.6100027778,4.4997849462,3.9134777778,3.3565672043
"3124642","08116650","120701040501",-95.5824448,29.3496858,1960,4.255216895,3.4610645161,3.5593184524,3.9809005376,4.3722722222,4.7137311828,4.9650194444,4.8108010753,4.7794112903,4.6100027778,4.4997849462,3.9134777778,3.3565672043
"3124642","08116650","120701040501",-95.5824448,29.3496858,1970,4.255216895,3.4610645161,3.5593184524,3.9809005376,4.3722722222,4.7137311828,4.9650194444,4.8108010753,4.7794112903,4.6100027778,4.4997849462,3.9134777778,3.3565672043
"3124642","08116650","120701040501",-95.5824448,29.3496858,1980,4.255216895,3.4610645161,3.5593184524,3.9809005376,4.3722722222,4.7137311828,4.9650194444,4.8108010753,4.7794112903,4.6100027778,4.4997849462,3.9134777778,3.3565672043
"3124642","08116650","120701040501",-95.5824448,29.3496858,1990,4.255216895,3.4610645161,3.5593184524,3.9809005376,4.3722722222,4.7137311828,4.9650194444,4.8108010753,4.7794112903,4.6100027778,4.4997849462,3.9134777778,3.3565672043
"3124642","08116650","120701040501",-95.5824448,29.3496858,2000,4.255216895,3.4610645161,3.5593184524,3.9809005376,4.3722722222,4.7137311828,4.9650194444,4.8108010753,4.7794112903,4.6100027778,4.4997849462,3.9134777778,3.3565672043
"3134443","07315500","111302010211",-97.9344798,33.8787106,1950,5.3059057078,4.4246693548,4.7777410714,4.8455483871,5.5170194444,5.4839112903,6.1314388889,6.6896290323,6.122327957,5.6809777778,4.8117903226,4.67375,4.4860994624
"3134443","07315500","111302010211",-97.9344798,33.8787106,1960,5.3059057078,4.4246693548,4.7777410714,4.8455483871,5.5170194444,5.4839112903,6.1314388889,6.6896290323,6.122327957,5.6809777778,4.8117903226,4.67375,4.4860994624
"3134443","07315500","111302010211",-97.9344798,33.8787106,1970,5.3059057078,4.4246693548,4.7777410714,4.8455483871,5.5170194444,5.4839112903,6.1314388889,6.6896290323,6.122327957,5.6809777778,4.8117903226,4.67375,4.4860994624
"3134443","07315500","111302010211",-97.9344798,33.8787106,1980,5.3059057078,4.4246693548,4.7777410714,4.8455483871,5.5170194444,5.4839112903,6.1314388889,6.6896290323,6.122327957,5.6809777778,4.8117903226,4.67375,4.4860994624
"3134443","07315500","111302010211",-97.9344798,33.8787106,1990,5.3059057078,4.4246693548,4.7777410714,4.8455483871,5.5170194444,5.4839112903,6.1314388889,6.6896290323,6.122327957,5.6809777778,4.8117903226,4.67375,4.4860994624
"3134443","07315500","111302010211",-97.9344798,33.8787106,2000,5.3059057078,4.4246693548,4.7777410714,4.8455483871,5.5170194444,5.4839112903,6.1314388889,6.6896290323,6.122327957,5.6809777778,4.8117903226,4.67375,4.4860994624
"3134651","07316000","111302010708",-97.1600129,33.7278833,1950,5.0883278539,4.2015026882,4.6535952381,4.4950241935,5.1473777778,5.1108333333,5.8576888889,6.5848413979,6.0660994624,5.5173027778,4.7121586022,4.4321611111,4.258672043
"3134651","07316000","111302010708",-97.1600129,33.7278833,1960,5.0883278539,4.2015026882,4.6535952381,4.4950241935,5.1473777778,5.1108333333,5.8576888889,6.5848413979,6.0660994624,5.5173027778,4.7121586022,4.4321611111,4.258672043
"3134651","07316000","111302010708",-97.1600129,33.7278833,1970,5.0883278539,4.2015026882,4.6535952381,4.4950241935,5.1473777778,5.1108333333,5.8576888889,6.5848413979,6.0660994624,5.5173027778,4.7121586022,4.4321611111,4.258672043
"3134651","07316000","111302010708",-97.1600129,33.7278833,1980,5.0883278539,4.2015026882,4.6535952381,4.4950241935,5.1473777778,5.1108333333,5.8576888889,6.5848413979,6.0660994624,5.5173027778,4.7121586022,4.4321611111,4.258672043
"3134651","07316000","111302010708",-97.1600129,33.7278833,1990,5.0883278539,4.2015026882,4.6535952381,4.4950241935,5.1473777778,5.1108333333,5.8576888889,6.5848413979,6.0660994624,5.5173027778,4.7121586022,4.4321611111,4.258672043
"3134651","07316000","111302010708",-97.1600129,33.7278833,2000,5.0883278539,4.2015026882,4.6535952381,4.4950241935,5.1473777778,5.1108333333,5.8576888889,6.5848413979,6.0660994624,5.5173027778,4.7121586022,4.4321611111,4.258672043
"3159657","08189200","121004050102",-97.1124913,28.30361693,1950,4.3160753425,3.2760698925,3.607922619,3.7204946237,4.0434388889,4.5150833333,5.369275,5.4218494624,5.2833951613,4.6615527778,4.5262446237,3.9233305556,3.3993709677
"3159657","08189200","121004050102",-97.1124913,28.30361693,1960,4.3160753425,3.2760698925,3.607922619,3.7204946237,4.0434388889,4.5150833333,5.369275,5.4218494624,5.2833951613,4.6615527778,4.5262446237,3.9233305556,3.3993709677
"3159657","08189200","121004050102",-97.1124913,28.30361693,1970,4.3160753425,3.2760698925,3.607922619,3.7204946237,4.0434388889,4.5150833333,5.369275,5.4218494624,5.2833951613,4.6615527778,4.5262446237,3.9233305556,3.3993709677
"3159657","08189200","121004050102",-97.1124913,28.30361693,1980,4.3160753425,3.2760698925,3.607922619,3.7204946237,4.0434388889,4.5150833333,5.369275,5.4218494624,5.2833951613,4.6615527778,4.5262446237,3.9233305556,3.3993709677
"3159657","08189200","121004050102",-97.1124913,28.30361693,1990,4.3160753425,3.2760698925,3.607922619,3.7204946237,4.0434388889,4.5150833333,5.369275,5.4218494624,5.2833951613,4.6615527778,4.5262446237,3.9233305556,3.3993709677
"3159657","08189200","121004050102",-97.1124913,28.30361693,2000,4.3160753425,3.2760698925,3.607922619,3.7204946237,4.0434388889,4.5150833333,5.369275,5.4218494624,5.2833951613,4.6615527778,4.5262446237,3.9233305556,3.3993709677
"3168766","08210000","121101110101",-98.1780625,28.42749545,1950,4.6033385845,3.6141021505,3.9568630952,3.9894677419,4.4089972222,4.8650053763,5.7101277778,5.7181532258,5.6358198925,4.9173722222,4.687811828,4.0705805556,3.625577957
"3168766","08210000","121101110101",-98.1780625,28.42749545,1960,4.6033385845,3.6141021505,3.9568630952,3.9894677419,4.4089972222,4.8650053763,5.7101277778,5.7181532258,5.6358198925,4.9173722222,4.687811828,4.0705805556,3.625577957
"3168766","08210000","121101110101",-98.1780625,28.42749545,1970,4.6033385845,3.6141021505,3.9568630952,3.9894677419,4.4089972222,4.8650053763,5.7101277778,5.7181532258,5.6358198925,4.9173722222,4.687811828,4.0705805556,3.625577957
"3168766","08210000","121101110101",-98.1780625,28.42749545,1980,4.6033385845,3.6141021505,3.9568630952,3.9894677419,4.4089972222,4.8650053763,5.7101277778,5.7181532258,5.6358198925,4.9173722222,4.687811828,4.0705805556,3.625577957
"3168766","08210000","121101110101",-98.1780625,28.42749545,1990,4.6033385845,3.6141021505,3.9568630952,3.9894677419,4.4089972222,4.8650053763,5.7101277778,5.7181532258,5.6358198925,4.9173722222,4.687811828,4.0705805556,3.625577957
"3168766","08210000","121101110101",-98.1780625,28.42749545,2000,4.6033385845,3.6141021505,3.9568630952,3.9894677419,4.4089972222,4.8650053763,5.7101277778,5.7181532258,5.6358198925,4.9173722222,4.687811828,4.0705805556,3.625577957
"3170312","08211000","121101110701",-97.8602769,28.03834719,1950,4.3609070776,3.3351478495,3.7675327381,3.7780268817,4.1294111111,4.5937096774,5.3588277778,5.5044758065,5.4282043011,4.6397166667,4.5471827957,3.8160861111,3.3912822581
"3170312","08211000","121101110701",-97.8602769,28.03834719,1960,4.3609070776,3.3351478495,3.7675327381,3.7780268817,4.1294111111,4.5937096774,5.3588277778,5.5044758065,5.4282043011,4.6397166667,4.5471827957,3.8160861111,3.3912822581
"3170312","08211000","121101110701",-97.8602769,28.03834719,1970,4.3609070776,3.3351478495,3.7675327381,3.7780268817,4.1294111111,4.5937096774,5.3588277778,5.5044758065,5.4282043011,4.6397166667,4.5471827957,3.8160861111,3.3912822581
"3170312","08211000","121101110701",-97.8602769,28.03834719,1980,4.3609070776,3.3351478495,3.7675327381,3.7780268817,4.1294111111,4.5937096774,5.3588277778,5.5044758065,5.4282043011,4.6397166667,4.5471827957,3.8160861111,3.3912822581
"3170312","08211000","121101110701",-97.8602769,28.03834719,1990,4.3609070776,3.3351478495,3.7675327381,3.7780268817,4.1294111111,4.5937096774,5.3588277778,5.5044758065,5.4282043011,4.6397166667,4.5471827957,3.8160861111,3.3912822581
"3170312","08211000","121101110701",-97.8602769,28.03834719,2000,4.3609070776,3.3351478495,3.7675327381,3.7780268817,4.1294111111,4.5937096774,5.3588277778,5.5044758065,5.4282043011,4.6397166667,4.5471827957,3.8160861111,3.3912822581
"3171902","08211500","121101110705",-97.625273,27.88307697,1950,4.7634812785,3.9475215054,4.2041517857,4.1293494624,4.2488333333,4.409483871,5.6409111111,6.0560698925,5.9042715054,5.3205027778,5.0280591398,4.4768,3.7621155914
"3171902","08211500","121101110705",-97.625273,27.88307697,1960,4.7634812785,3.9475215054,4.2041517857,4.1293494624,4.2488333333,4.409483871,5.6409111111,6.0560698925,5.9042715054,5.3205027778,5.0280591398,4.4768,3.7621155914
"3171902","08211500","121101110705",-97.625273,27.88307697,1970,4.7634812785,3.9475215054,4.2041517857,4.1293494624,4.2488333333,4.409483871,5.6409111111,6.0560698925,5.9042715054,5.3205027778,5.0280591398,4.4768,3.7621155914
"3171902","08211500","121101110705",-97.625273,27.88307697,1980,4.7634812785,3.9475215054,4.2041517857,4.1293494624,4.2488333333,4.409483871,5.6409111111,6.0560698925,5.9042715054,5.3205027778,5.0280591398,4.4768,3.7621155914
"3171902","08211500","121101110705",-97.625273,27.88307697,1990,4.7634812785,3.9475215054,4.2041517857,4.1293494624,4.2488333333,4.409483871,5.6409111111,6.0560698925,5.9042715054,5.3205027778,5.0280591398,4.4768,3.7621155914
"3171902","08211500","121101110705",-97.625273,27.88307697,2000,4.7634812785,3.9475215054,4.2041517857,4.1293494624,4.2488333333,4.409483871,5.6409111111,6.0560698925,5.9042715054,5.3205027778,5.0280591398,4.4768,3.7621155914
"3285562","02336968","031300020206",-84.6527123,33.85927138,1950,4.4055844749,4.0261612903,4.3270714286,4.7202284946,4.9733138889,4.9775752688,4.7861055556,4.4821129032,4.536094086,4.1339694444,4.3176317204,4.1252833333,3.4666532258
"3285562","02336968","031300020206",-84.6527123,33.85927138,1960,4.4055844749,4.0261612903,4.3270714286,4.7202284946,4.9733138889,4.9775752688,4.7861055556,4.4821129032,4.536094086,4.1339694444,4.3176317204,4.1252833333,3.4666532258
"3285562","02336968","031300020206",-84.6527123,33.85927138,1970,4.4055844749,4.0261612903,4.3270714286,4.7202284946,4.9733138889,4.9775752688,4.7861055556,4.4821129032,4.536094086,4.1339694444,4.3176317204,4.1252833333,3.4666532258
"3285562","02336968","031300020206",-84.6527123,33.85927138,1980,4.4055844749,4.0261612903,4.3270714286,4.7202284946,4.9733138889,4.9775752688,4.7861055556,4.4821129032,4.536094086,4.1339694444,4.3176317204,4.1252833333,3.4666532258
"3285562","02336968","031300020206",-84.6527123,33.85927138,1990,4.4055844749,4.0261612903,4.3270714286,4.7202284946,4.9733138889,4.9775752688,4.7861055556,4.4821129032,4.536094086,4.1339694444,4.3176317204,4.1252833333,3.4666532258
"3285562","02336968","031300020206",-84.6527123,33.85927138,2000,4.4055844749,4.0261612903,4.3270714286,4.7202284946,4.9733138889,4.9775752688,4.7861055556,4.4821129032,4.536094086,4.1339694444,4.3176317204,4.1252833333,3.4666532258
"3285604","02336635","031300020102",-84.52138889,33.8033333,1950,4.414897032,4.0661048387,4.3583333333,4.7756827957,4.9546472222,4.9627392473,4.8143166667,4.4895887097,4.5365456989,4.1090833333,4.310811828,4.1309027778,3.4758037634
"3285604","02336635","031300020102",-84.52138889,33.8033333,1960,4.414897032,4.0661048387,4.3583333333,4.7756827957,4.9546472222,4.9627392473,4.8143166667,4.4895887097,4.5365456989,4.1090833333,4.310811828,4.1309027778,3.4758037634
"3285604","02336635","031300020102",-84.52138889,33.8033333,1970,4.414897032,4.0661048387,4.3583333333,4.7756827957,4.9546472222,4.9627392473,4.8143166667,4.4895887097,4.5365456989,4.1090833333,4.310811828,4.1309027778,3.4758037634
"3285604","02336635","031300020102",-84.52138889,33.8033333,1980,4.414897032,4.0661048387,4.3583333333,4.7756827957,4.9546472222,4.9627392473,4.8143166667,4.4895887097,4.5365456989,4.1090833333,4.310811828,4.1309027778,3.4758037634
"3285604","02336635","031300020102",-84.52138889,33.8033333,1990,4.414897032,4.0661048387,4.3583333333,4.7756827957,4.9546472222,4.9627392473,4.8143166667,4.4895887097,4.5365456989,4.1090833333,4.310811828,4.1309027778,3.4758037634
"3285604","02336635","031300020102",-84.52138889,33.8033333,2000,4.414897032,4.0661048387,4.3583333333,4.7756827957,4.9546472222,4.9627392473,4.8143166667,4.4895887097,4.5365456989,4.1090833333,4.310811828,4.1309027778,3.4758037634
"3286256","02337000","031300020208",-84.6155445,33.77660678,1950,4.4155600457,4.0770483871,4.3911755952,4.7409569892,4.9783388889,4.9631424731,4.8152027778,4.4653252688,4.4937688172,4.1074111111,4.2850752688,4.1451611111,3.5341370968
"3286256","02337000","031300020208",-84.6155445,33.77660678,1960,4.4155600457,4.0770483871,4.3911755952,4.7409569892,4.9783388889,4.9631424731,4.8152027778,4.4653252688,4.4937688172,4.1074111111,4.2850752688,4.1451611111,3.5341370968
"3286256","02337000","031300020208",-84.6155445,33.77660678,1970,4.4155600457,4.0770483871,4.3911755952,4.7409569892,4.9783388889,4.9631424731,4.8152027778,4.4653252688,4.4937688172,4.1074111111,4.2850752688,4.1451611111,3.5341370968
"3286256","02337000","031300020208",-84.6155445,33.77660678,1980,4.4155600457,4.0770483871,4.3911755952,4.7409569892,4.9783388889,4.9631424731,4.8152027778,4.4653252688,4.4937688172,4.1074111111,4.2850752688,4.1451611111,3.5341370968
"3286256","02337000","031300020208",-84.6155445,33.77660678,1990,4.4155600457,4.0770483871,4.3911755952,4.7409569892,4.9783388889,4.9631424731,4.8152027778,4.4653252688,4.4937688172,4.1074111111,4.2850752688,4.1451611111,3.5341370968
"3286256","02337000","031300020208",-84.6155445,33.77660678,2000,4.4155600457,4.0770483871,4.3911755952,4.7409569892,4.9783388889,4.9631424731,4.8152027778,4.4653252688,4.4937688172,4.1074111111,4.2850752688,4.1451611111,3.5341370968
